# x_m, y_m, w_tr_right_m, w_tr_left_m
-9.597187470356425720e+00, -6.825127678783542429e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-8.923269990695098741e+00, -6.924449812118439240e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-8.249633141147103998e+00, -7.025657768793450941e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-7.576228639457497138e+00, -7.128400324083088435e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.903020840643534939e+00, -7.232423952068870676e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.229983366541069323e+00, -7.337543950247357394e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.557096745892796008e+00, -7.443625293167906776e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.884346769539843258e+00, -7.550569787558055523e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.211723352327180869e+00, -7.658307404853229805e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.539219759293087186e+00, -7.766790458458365798e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.866832101269369826e+00, -7.875989784924411374e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.194559039067360384e+00, -7.985892402731327167e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.544769727508378487e+00, -7.781433345345812214e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.035057390869747129e+00, -7.329522967680446754e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.872493540050300664e-01, -6.743810388802723210e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.616651804798493908e-01, -6.101049596424843457e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.150086616251201455e-01, -5.435826685634271627e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.174445031148138918e-01, -4.761652457012735873e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.506545295922251393e-01, -4.083737451278148356e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.036128610473042583e-01, -3.404166456470557378e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.960949085104176093e-02, -2.723818437895824118e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.447408206283398613e-02, -2.043085107737585115e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.555203875344887188e-02, -1.362150740973601337e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
